141502;DALVA FIGUEIREDO;PT;AP;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/141502.jpg;feminino
141412;DAVI ALVES SILVA JÚNIOR;PR;MA;SUBLEITE;http://www.camara.gov.br/internet/deputado/bandep/141412.jpg;masculino
141413;DÉCIO LIMA;PT;SC;PEC14712;http://www.camara.gov.br/internet/deputado/bandep/141413.jpg;masculino
141371;DR. ADILSON SOARES;PR;RJ;PEC20912;http://www.camara.gov.br/internet/deputado/bandep/141371.jpg;masculino
141498;DR. UBIALI;PSB;SP;PL533209;http://www.camara.gov.br/internet/deputado/bandep/141498.jpg;masculino
141385;DUARTE NOGUEIRA;PSDB;SP;PL501313;http://www.camara.gov.br/internet/deputado/bandep/141385.jpg;masculino
141417;EDIO LOPES;PMDB;RR;CPITRAPE;http://www.camara.gov.br/internet/deputado/bandep/141417.jpg;masculino
141419;EDSON SANTOS;PT;RJ;PL501313;http://www.camara.gov.br/internet/deputado/bandep/141419.jpg;masculino
141421;EDUARDO DA FONTE;PP;PE;CME;http://www.camara.gov.br/internet/deputado/bandep/141421.jpg;masculino
141422;EFRAIM FILHO;DEM;PB;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/141422.jpg;masculino
141423;ELIENE LIMA;PSD;MT;PEC29013;http://www.camara.gov.br/internet/deputado/bandep/141423.jpg;masculino
141386;EUDES XAVIER;PT;CE;CTASP;http://www.camara.gov.br/internet/deputado/bandep/141386.jpg;masculino
141428;FÁBIO FARIA;PSD;RN;MESA;http://www.camara.gov.br/internet/deputado/bandep/141428.jpg;masculino
141427;FÁBIO RAMALHO;PV;MG;PL003711;http://www.camara.gov.br/internet/deputado/bandep/141427.jpg;masculino
141430;FELIPE BORNIER;PSD;RJ;PL192703;http://www.camara.gov.br/internet/deputado/bandep/141430.jpg;masculino
141429;FELIPE MAIA;DEM;RN;PEC56506;http://www.camara.gov.br/internet/deputado/bandep/141429.jpg;masculino
141431;FERNANDO COELHO FILHO;PSB;PE;CDC;http://www.camara.gov.br/internet/deputado/bandep/141431.jpg;masculino
141434;FLAVIANO MELO;PMDB;AC;CDU;http://www.camara.gov.br/internet/deputado/bandep/141434.jpg;masculino
141467;FRANCISCO TENÓRIO;PMN;AL;PEC44309;http://www.camara.gov.br/internet/deputado/bandep/141467.jpg;masculino
141441;GEORGE HILTON;PRB;MG;CE;http://www.camara.gov.br/internet/deputado/bandep/141441.jpg;masculino
141446;GLADSON CAMELI;PP;AC;SUBENEEL;http://www.camara.gov.br/internet/deputado/bandep/141446.jpg;masculino
141447;GUILHERME CAMPOS;PSD;SP;PL003711;http://www.camara.gov.br/internet/deputado/bandep/141447.jpg;masculino
141450;HUGO LEAL;PROS;RJ;PL192703;http://www.camara.gov.br/internet/deputado/bandep/141450.jpg;masculino
141453;ÍRIS DE ARAÚJO;PMDB;GO;MERCOSUL;http://www.camara.gov.br/internet/deputado/bandep/141453.jpg;feminino
141455;JANETE ROCHA PIETÁ;PT;SP;PEC09011;http://www.camara.gov.br/internet/deputado/bandep/141455.jpg;feminino
141503;JÔ MORAES;PCdoB;MG;CDMULHER;http://www.camara.gov.br/internet/deputado/bandep/141503.jpg;feminino
141458;JOÃO CARLOS BACELAR;PR;BA;CDU;http://www.camara.gov.br/internet/deputado/bandep/141458.jpg;masculino
141457;JOÃO BITTAR;DEM;MG;SUBBNDES;http://www.camara.gov.br/internet/deputado/bandep/141457.jpg;masculino
141459;JOÃO MAIA;PR;RN;CMCLF;http://www.camara.gov.br/internet/deputado/bandep/141459.jpg;masculino
141464;JOSÉ AIRTON;PT;CE;CTD;http://www.camara.gov.br/internet/deputado/bandep/141464.jpg;masculino
141470;JOSÉ GUIMARÃES;PT;CE;PEC19612;http://www.camara.gov.br/internet/deputado/bandep/141470.jpg;masculino
141480;LÁZARO BOTELHO;PP;TO;CVT;http://www.camara.gov.br/internet/deputado/bandep/141480.jpg;masculino
141562;LELO COIMBRA;PMDB;ES;SUBREUNI;http://www.camara.gov.br/internet/deputado/bandep/141562.jpg;masculino
141482;LEONARDO QUINTÃO;PMDB;MG;PL003711;http://www.camara.gov.br/internet/deputado/bandep/141482.jpg;masculino
141462;LIRA MAIA;DEM;PA;PL533209;http://www.camara.gov.br/internet/deputado/bandep/141462.jpg;masculino
141484;LÚCIO VALE;PR;PA;CINDRA;http://www.camara.gov.br/internet/deputado/bandep/141484.jpg;masculino
141487;LUIZ FERNANDO FARIA;PP;MG;CME;http://www.camara.gov.br/internet/deputado/bandep/141487.jpg;masculino
141490;MANOEL JUNIOR;PMDB;PB;PEC19612;http://www.camara.gov.br/internet/deputado/bandep/141490.jpg;masculino
141492;MANUELA D'ÁVILA;PCdoB;RS;GTREFPOL;http://www.camara.gov.br/internet/deputado/bandep/141492.jpg;feminino
141497;MÁRCIO FRANÇA;PSB;SP;PEC07011;http://www.camara.gov.br/internet/deputado/bandep/141497.jpg;masculino
141500;MARCOS MONTES;PSD;MG;CMO;http://www.camara.gov.br/internet/deputado/bandep/141500.jpg;masculino
141507;MAURO MARIANI;PMDB;SC;SUBTEMAR;http://www.camara.gov.br/internet/deputado/bandep/141507.jpg;masculino
141509;MIGUEL CORRÊA;PT;MG;CMO;http://www.camara.gov.br/internet/deputado/bandep/141509.jpg;masculino
141537;MOREIRA MENDES;PSD;RO;PL003711;http://www.camara.gov.br/internet/deputado/bandep/141537.jpg;masculino
141514;OSMAR JÚNIOR;PCdoB;PI;PEC45409;http://www.camara.gov.br/internet/deputado/bandep/141514.jpg;masculino
141515;OTAVIO LEITE;PSDB;RJ;PEC19712;http://www.camara.gov.br/internet/deputado/bandep/141515.jpg;masculino
141518;PAULO PEREIRA DA SILVA;SDD;SP;CTASP;http://www.camara.gov.br/internet/deputado/bandep/141518.jpg;masculino
141516;PAULO ABI-ACKEL;PSDB;MG;CCTCI;http://www.camara.gov.br/internet/deputado/bandep/141516.jpg;masculino
141517;PAULO HENRIQUE LUSTOSA;PP;CE;PL212611;http://www.camara.gov.br/internet/deputado/bandep/141517.jpg;masculino
141488;PAULO TEIXEIRA;PT;SP;CCTCI;http://www.camara.gov.br/internet/deputado/bandep/141488.jpg;masculino
141465;PINTO ITAMARATY;PSDB;MA;PL719702;http://www.camara.gov.br/internet/deputado/bandep/141465.jpg;masculino
141438;FRANCISCO PRACIANO;PT;AM;CE;http://www.camara.gov.br/internet/deputado/bandep/141438.jpg;masculino
141543;PROFESSOR SETIMO;PMDB;MA;PEC29013;http://www.camara.gov.br/internet/deputado/bandep/141543.jpg;masculino
141523;RAUL HENRY;PMDB;PE;PEC29013;http://www.camara.gov.br/internet/deputado/bandep/141523.jpg;masculino
141527;RENATO MOLLING;PP;RS;SUBMARKT;http://www.camara.gov.br/internet/deputado/bandep/141527.jpg;masculino
141472;RICARDO TRIPOLI;PSDB;SP;CEXMALTR;http://www.camara.gov.br/internet/deputado/bandep/141472.jpg;masculino
141529;ROBERTO BRITTO;PP;BA;PEC01111;http://www.camara.gov.br/internet/deputado/bandep/141529.jpg;masculino
141473;ROBERTO SANTIAGO;PSD;SP;CTASP;http://www.camara.gov.br/internet/deputado/bandep/141473.jpg;masculino
141531;RODRIGO DE CASTRO;PSDB;MG;PL003711;http://www.camara.gov.br/internet/deputado/bandep/141531.jpg;masculino
141522;SABINO CASTELO BRANCO;PTB;AM;PEC21500;http://www.camara.gov.br/internet/deputado/bandep/141522.jpg;masculino
141539;SEBASTIÃO BALA ROCHA;SDD;AP;SUBMARKT;http://www.camara.gov.br/internet/deputado/bandep/141539.jpg;masculino
141542;SÉRGIO MORAES;PTB;RS;PL501313;http://www.camara.gov.br/internet/deputado/bandep/141542.jpg;masculino
141548;SUELI VIDIGAL;PDT;ES;CDEIC;http://www.camara.gov.br/internet/deputado/bandep/141548.jpg;feminino
141551;URZENI ROCHA;PSD;RR;PEC50610;http://www.camara.gov.br/internet/deputado/bandep/141551.jpg;masculino
141396;CÂNDIDO VACCAREZZA;PT;SP;GTREFPOL;http://www.camara.gov.br/internet/deputado/bandep/141396.jpg;masculino
141384;VALADARES FILHO;PSB;SE;PEC14712;http://www.camara.gov.br/internet/deputado/bandep/141384.jpg;masculino
141552;VALTENIR PEREIRA;PROS;MT;PEC14712;http://www.camara.gov.br/internet/deputado/bandep/141552.jpg;masculino
141553;VANDERLEI MACRIS;PSDB;SP;PEC19612;http://www.camara.gov.br/internet/deputado/bandep/141553.jpg;masculino
141400;VIEIRA DA CUNHA;PDT;RS;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/141400.jpg;masculino
141557;VITOR PENIDO;DEM;MG;PL192703;http://www.camara.gov.br/internet/deputado/bandep/141557.jpg;masculino
141558;WALDIR MARANHÃO;PP;MA;SUBREUNI;http://www.camara.gov.br/internet/deputado/bandep/141558.jpg;masculino
141560;WALTER IHOSHI;PSD;SP;PEC29013;http://www.camara.gov.br/internet/deputado/bandep/141560.jpg;masculino
141561;WANDENKOLK GONÇALVES;PSDB;PA;CEXSAOFE;http://www.camara.gov.br/internet/deputado/bandep/141561.jpg;masculino
141398;CARLOS ZARATTINI;PT;SP;PL192703;http://www.camara.gov.br/internet/deputado/bandep/141398.jpg;masculino
141870;VILSON COVATTI;PP;RS;PLP23712;http://www.camara.gov.br/internet/deputado/bandep/141870.jpg;masculino
3151;JAIRO ATAÍDE;DEM;MG;CAPADR;http://www.camara.gov.br/internet/deputado/bandep/3151.jpg;masculino
4930;SILVIO COSTA;PSC;PE;CTASP;http://www.camara.gov.br/internet/deputado/bandep/4930.jpg;masculino
4931;IZALCI;PSDB;DF;GTREFPOL;http://www.camara.gov.br/internet/deputado/bandep/4931.jpg;masculino
146613;MARCELO ALMEIDA;PMDB;PR;CCJC;http://www.camara.gov.br/internet/deputado/bandep/146613.jpg;masculino
147975;DR. PAULO CÉSAR;PR;RJ;PEC18607;http://www.camara.gov.br/internet/deputado/bandep/147975.jpg;masculino
149327;MAJOR FÁBIO;PROS;PB;CE;http://www.camara.gov.br/internet/deputado/bandep/149327.jpg;masculino
150418;MÁRCIO MARINHO;PRB;BA;SUBENDIV;http://www.camara.gov.br/internet/deputado/bandep/150418.jpg;masculino
151208;LAERCIO OLIVEIRA;SDD;SE;CESEGUR;http://www.camara.gov.br/internet/deputado/bandep/151208.jpg;masculino
152605;GLAUBER BRAGA;PSB;RJ;PEC01111;http://www.camara.gov.br/internet/deputado/bandep/152605.jpg;masculino
152607;ZÉ VIEIRA;PROS;MA;CAPADR;http://www.camara.gov.br/internet/deputado/bandep/152607.jpg;masculino
154919;ELEUSES PAIVA;PSD;SP;SUBINFSA;http://www.camara.gov.br/internet/deputado/bandep/154919.jpg;masculino
160396;JOSÉ HUMBERTO;PSD;MG;REP-0713;http://www.camara.gov.br/internet/deputado/bandep/160396.jpg;masculino
160679;TAUMATURGO LIMA;PT;AC;CCJC;http://www.camara.gov.br/internet/deputado/bandep/160679.jpg;masculino
160613;SIBÁ MACHADO;PT;AC;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/160613.jpg;masculino
123756;ANTÔNIA LÚCIA;PSC;AC;PEC45409;http://www.camara.gov.br/internet/deputado/bandep/123756.jpg;feminino
160541;ARTHUR LIRA;PP;AL;CFT;http://www.camara.gov.br/internet/deputado/bandep/160541.jpg;masculino
160623;RENAN FILHO;PMDB;AL;CDEIC;http://www.camara.gov.br/internet/deputado/bandep/160623.jpg;masculino
146949;ROSINHA DA ADEFAL;PTdoB;AL;SUBMARKT;http://www.camara.gov.br/internet/deputado/bandep/146949.jpg;feminino
68731;HENRIQUE OLIVEIRA;SDD;AM;PEC09011;http://www.camara.gov.br/internet/deputado/bandep/68731.jpg;masculino
160591;VINICIUS GURGEL;PR;AP;CEXAMAPA;http://www.camara.gov.br/internet/deputado/bandep/160591.jpg;masculino
160645;LUIZ CARLOS;PSDB;AP;PEC19712;http://www.camara.gov.br/internet/deputado/bandep/160645.jpg;masculino
160547;LUIZ ARGÔLO;SDD;BA;PL003711;http://www.camara.gov.br/internet/deputado/bandep/160547.jpg;masculino
160650;OZIEL OLIVEIRA;PDT;BA;SUBBIOBR;http://www.camara.gov.br/internet/deputado/bandep/160650.jpg;masculino
160666;FÉLIX MENDONÇA JÚNIOR;PDT;BA;CEDES;http://www.camara.gov.br/internet/deputado/bandep/160666.jpg;masculino
160508;AFONSO FLORENCE;PT;BA;PEC05511;http://www.camara.gov.br/internet/deputado/bandep/160508.jpg;masculino
160610;VALMIR ASSUNÇÃO;PT;BA;PEC19612;http://www.camara.gov.br/internet/deputado/bandep/160610.jpg;masculino
160603;AMAURI TEIXEIRA;PT;BA;PEC18607;http://www.camara.gov.br/internet/deputado/bandep/160603.jpg;masculino
160569;WALDENOR PEREIRA;PT;BA;PL032307;http://www.camara.gov.br/internet/deputado/bandep/160569.jpg;masculino
160553;ANTONIO BRITO;PTB;BA;GTREFPOL;http://www.camara.gov.br/internet/deputado/bandep/160553.jpg;masculino
160600;ARTHUR OLIVEIRA MAIA;SDD;BA;CEPENAL;http://www.camara.gov.br/internet/deputado/bandep/160600.jpg;masculino
94931;LUCIO VIEIRA LIMA;PMDB;BA;PL003711;http://www.camara.gov.br/internet/deputado/bandep/94931.jpg;masculino
99654;ERIVELTON SANTANA;PSC;BA;CTASP;http://www.camara.gov.br/internet/deputado/bandep/99654.jpg;masculino
160676;FERNANDO TORRES;PSD;BA;PEC05511;http://www.camara.gov.br/internet/deputado/bandep/160676.jpg;masculino
160619;JOSÉ NUNES;PSD;BA;CDU;http://www.camara.gov.br/internet/deputado/bandep/160619.jpg;masculino
160675;JÂNIO NATAL;PRP;BA;CCJC;http://www.camara.gov.br/internet/deputado/bandep/160675.jpg;masculino
160530;ANTONIO IMBASSAHY;PSDB;BA;CEXMALTR;http://www.camara.gov.br/internet/deputado/bandep/160530.jpg;masculino
160618;EDSON PIMENTA;PSD;BA;PL032307;http://www.camara.gov.br/internet/deputado/bandep/160618.jpg;masculino
160678;ARTUR BRUNO;PT;CE;SUBFORCD;http://www.camara.gov.br/internet/deputado/bandep/160678.jpg;masculino
62881;DANILO FORTE;PMDB;CE;PEC01111;http://www.camara.gov.br/internet/deputado/bandep/62881.jpg;masculino
160669;GENECIAS NORONHA;SDD;CE;CFT;http://www.camara.gov.br/internet/deputado/bandep/160669.jpg;masculino
160574;JOÃO ANANIAS;PCdoB;CE;SUBINSAU;http://www.camara.gov.br/internet/deputado/bandep/160574.jpg;masculino
89282;REGUFFE;PDT;DF;CDC;http://www.camara.gov.br/internet/deputado/bandep/89282.jpg;masculino
160575;ERIKA KOKAY;PT;DF;CDMULHER;http://www.camara.gov.br/internet/deputado/bandep/160575.jpg;feminino
160550;LUIZ PITIMAN;PSDB;DF;CCJC;http://www.camara.gov.br/internet/deputado/bandep/160550.jpg;masculino
160637;RONALDO FONSECA;PROS;DF;CEPENAL;http://www.camara.gov.br/internet/deputado/bandep/160637.jpg;masculino
97822;JAQUELINE RORIZ;PMN;DF;SUBMOVMI;http://www.camara.gov.br/internet/deputado/bandep/97822.jpg;feminino
160643;DR. JORGE SILVA;PROS;ES;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/160643.jpg;masculino
160534;LAURIETE;PSC;ES;CSSF;http://www.camara.gov.br/internet/deputado/bandep/160534.jpg;feminino
160517;PAULO FOLETTO;PSB;ES;PL501313;http://www.camara.gov.br/internet/deputado/bandep/160517.jpg;masculino
160664;CESAR COLNAGO;PSDB;ES;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/160664.jpg;masculino
160598;FLÁVIA MORAIS;PDT;GO;CDMULHER;http://www.camara.gov.br/internet/deputado/bandep/160598.jpg;feminino
160596;HEULER CRUVINEL;PSD;GO;SUBMAQUI;http://www.camara.gov.br/internet/deputado/bandep/160596.jpg;masculino
160546;ARMANDO VERGÍLIO;SDD;GO;PLP23712;http://www.camara.gov.br/internet/deputado/bandep/160546.jpg;masculino
160582;ALBERTO FILHO;PMDB;MA;PEC33909;http://www.camara.gov.br/internet/deputado/bandep/160582.jpg;masculino
160590;HÉLIO SANTOS;PSDB;MA;CAPADR;http://www.camara.gov.br/internet/deputado/bandep/160590.jpg;masculino
160555;LOURIVAL MENDES;PTdoB;MA;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/160555.jpg;masculino
160599;DIMAS FABIANO;PP;MG;SUBENEEL;http://www.camara.gov.br/internet/deputado/bandep/160599.jpg;masculino
160654;RENZO BRAZ;PP;MG;PL192703;http://www.camara.gov.br/internet/deputado/bandep/160654.jpg;masculino
160611;TONINHO PINHEIRO;PP;MG;PEC21500;http://www.camara.gov.br/internet/deputado/bandep/160611.jpg;masculino
129037;GABRIEL GUIMARÃES;PT;MG;PL003711;http://www.camara.gov.br/internet/deputado/bandep/129037.jpg;masculino
160556;PADRE JOÃO;PT;MG;PL602505;http://www.camara.gov.br/internet/deputado/bandep/160556.jpg;masculino
160518;WELITON PRADO;PT;MG;PEC05511;http://www.camara.gov.br/internet/deputado/bandep/160518.jpg;masculino
160514;DR. GRILO;SDD;MG;SUBFOARM;http://www.camara.gov.br/internet/deputado/bandep/160514.jpg;masculino
160588;DIEGO ANDRADE;PSD;MG;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/160588.jpg;masculino
109152;BERNARDO SANTANA DE VASCONCELLOS;PR;MG;SUBBIOBR;http://www.camara.gov.br/internet/deputado/bandep/109152.jpg;masculino
160609;WALTER TOSTA;PSD;MG;CDEIC;http://www.camara.gov.br/internet/deputado/bandep/160609.jpg;masculino
159238;MARCUS PESTANA;PSDB;MG;GTREFPOL;http://www.camara.gov.br/internet/deputado/bandep/159238.jpg;masculino
160758;DOMINGOS SÁVIO;PSDB;MG;SUBFINCT;http://www.camara.gov.br/internet/deputado/bandep/160758.jpg;masculino
160647;EDUARDO AZEREDO;PSDB;MG;PEC29013;http://www.camara.gov.br/internet/deputado/bandep/160647.jpg;masculino
160510;LUIS TIBÉ;PTdoB;MG;PLP23712;http://www.camara.gov.br/internet/deputado/bandep/160510.jpg;masculino
160587;FABIO TRAD;PMDB;MS;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/160587.jpg;masculino
160633;MANDETTA;DEM;MS;PEC29013;http://www.camara.gov.br/internet/deputado/bandep/160633.jpg;masculino
160615;REINALDO AZAMBUJA;PSDB;MS;SUBMAQUI;http://www.camara.gov.br/internet/deputado/bandep/160615.jpg;masculino
160630;SÁGUAS MORAES;PT;MT;CFFC;http://www.camara.gov.br/internet/deputado/bandep/160630.jpg;masculino
160557;CLÁUDIO PUTY;PT;PA;CEXSAOFE;http://www.camara.gov.br/internet/deputado/bandep/160557.jpg;masculino
160644;MIRIQUINHO BATISTA;PT;PA;PEC33909;http://www.camara.gov.br/internet/deputado/bandep/160644.jpg;masculino
160602;ARNALDO JORDY;PPS;PA;PEC44309;http://www.camara.gov.br/internet/deputado/bandep/160602.jpg;masculino
160564;NILDA GONDIM;PMDB;PB;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/160564.jpg;feminino
160636;WILSON FILHO;PTB;PB;CTD;http://www.camara.gov.br/internet/deputado/bandep/160636.jpg;masculino
160674;HUGO MOTTA;PMDB;PB;PL501313;http://www.camara.gov.br/internet/deputado/bandep/160674.jpg;masculino
160635;RUY CARNEIRO;PSDB;PB;CMO;http://www.camara.gov.br/internet/deputado/bandep/160635.jpg;masculino
160652;ROBERTO TEIXEIRA;PP;PE;CPITRAPE;http://www.camara.gov.br/internet/deputado/bandep/160652.jpg;masculino
160549;JOÃO PAULO LIMA;PT;PE;PL562713;http://www.camara.gov.br/internet/deputado/bandep/160549.jpg;masculino
160572;JORGE CORTE REAL;PTB;PE;PLP23712;http://www.camara.gov.br/internet/deputado/bandep/160572.jpg;masculino
160661;JOSÉ AUGUSTO MAIA;PROS;PE;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/160661.jpg;masculino
160551;ANDERSON FERREIRA;PR;PE;CDHM;http://www.camara.gov.br/internet/deputado/bandep/160551.jpg;masculino
160665;AUGUSTO COUTINHO;SDD;PE;PL562713;http://www.camara.gov.br/internet/deputado/bandep/160665.jpg;masculino
160642;PASTOR EURICO;PSB;PE;SUBFOARM;http://www.camara.gov.br/internet/deputado/bandep/160642.jpg;masculino
160628;LUCIANA SANTOS;PCdoB;PE;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/160628.jpg;feminino
67138;IRACEMA PORTELLA;PP;PI;CDC;http://www.camara.gov.br/internet/deputado/bandep/67138.jpg;feminino
159237;ASSIS CARVALHO;PT;PI;PEC36809;http://www.camara.gov.br/internet/deputado/bandep/159237.jpg;masculino
160671;JESUS RODRIGUES;PT;PI;PL192703;http://www.camara.gov.br/internet/deputado/bandep/160671.jpg;masculino
121759;MARLLOS SAMPAIO;PMDB;PI;PEC33909;http://www.camara.gov.br/internet/deputado/bandep/121759.jpg;masculino
160580;CIDA BORGHETTI;PROS;PR;CTD;http://www.camara.gov.br/internet/deputado/bandep/160580.jpg;feminino
160592;ZECA DIRCEU;PT;PR;SUBPORTO;http://www.camara.gov.br/internet/deputado/bandep/160592.jpg;masculino
160573;JOÃO ARRUDA;PMDB;PR;CTD;http://www.camara.gov.br/internet/deputado/bandep/160573.jpg;masculino
160578;EDMAR ARRUDA;PSC;PR;PL682610;http://www.camara.gov.br/internet/deputado/bandep/160578.jpg;masculino
160566;NELSON PADOVANI;PSC;PR;SUBMAQUI;http://www.camara.gov.br/internet/deputado/bandep/160566.jpg;masculino
160621;SANDRO ALEX;PPS;PR;SUBUNIAO;http://www.camara.gov.br/internet/deputado/bandep/160621.jpg;masculino
160663;LEOPOLDO MEYER;PSB;PR;CEDES;http://www.camara.gov.br/internet/deputado/bandep/160663.jpg;masculino
160614;ROSANE FERREIRA;PV;PR;GTREFPOL;http://www.camara.gov.br/internet/deputado/bandep/160614.jpg;feminino
160646;FERNANDO FRANCISCHINI;SDD;PR;CEPENAL;http://www.camara.gov.br/internet/deputado/bandep/160646.jpg;masculino
92355;VITOR PAULO;PRB;RJ;SUBMOVMI;http://www.camara.gov.br/internet/deputado/bandep/92355.jpg;masculino
76287;MARCELO MATOS;PDT;RJ;SUBMARKT;http://www.camara.gov.br/internet/deputado/bandep/76287.jpg;masculino
160612;SERGIO ZVEITER;PSD;RJ;PEC19612;http://www.camara.gov.br/internet/deputado/bandep/160612.jpg;masculino
160511;ALESSANDRO MOLON;PT;RJ;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/160511.jpg;masculino
160631;WALNEY ROCHA;PTB;RJ;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/160631.jpg;masculino
160620;WASHINGTON REIS;PMDB;RJ;PLP23712;http://www.camara.gov.br/internet/deputado/bandep/160620.jpg;masculino
160577;ADRIAN;PMDB;RJ;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/160577.jpg;masculino
160533;LILIAM SÁ;PROS;RJ;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/160533.jpg;feminino
160539;ANTHONY GAROTINHO;PR;RJ;PL501313;http://www.camara.gov.br/internet/deputado/bandep/160539.jpg;masculino
160625;ZOINHO;PR;RJ;PL192703;http://www.camara.gov.br/internet/deputado/bandep/160625.jpg;masculino
160677;FRANCISCO FLORIANO;PR;RJ;SUBMIALT;http://www.camara.gov.br/internet/deputado/bandep/160677.jpg;masculino
160627;STEPAN NERCESSIAN;PPS;RJ;SUBTRCUL;http://www.camara.gov.br/internet/deputado/bandep/160627.jpg;masculino
160512;AUREO;SDD;RJ;GTELEIT;http://www.camara.gov.br/internet/deputado/bandep/160512.jpg;masculino
160597;ROMÁRIO;PSB;RJ;CTD;http://www.camara.gov.br/internet/deputado/bandep/160597.jpg;masculino
116663;ALFREDO SIRKIS;PSB;RJ;CREDN;http://www.camara.gov.br/internet/deputado/bandep/116663.jpg;masculino
160672;JEAN WYLLYS;PSOL;RJ;CPITRAB;http://www.camara.gov.br/internet/deputado/bandep/160672.jpg;masculino
160593;PAULO WAGNER;PV;RN;CDC;http://www.camara.gov.br/internet/deputado/bandep/160593.jpg;masculino
160605;CARLOS MAGNO;PP;RO;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/160605.jpg;masculino
160670;PADRE TON;PT;RO;SUBPOLIN;http://www.camara.gov.br/internet/deputado/bandep/160670.jpg;masculino
160531;JHONATAN DE JESUS;PRB;RR;CESAUDE;http://www.camara.gov.br/internet/deputado/bandep/160531.jpg;masculino
160656;RAUL LIMA;PP;RR;SUBMOVMI;http://www.camara.gov.br/internet/deputado/bandep/160656.jpg;masculino
160668;PAULO CESAR QUARTIERO;DEM;RR;CEXSAOFE;http://www.camara.gov.br/internet/deputado/bandep/160668.jpg;masculino
160634;CHICO DAS VERDURAS;PRP;RR;PL719702;http://www.camara.gov.br/internet/deputado/bandep/160634.jpg;masculino
160554;BERINHO BANTIM;SDD;RR;SUBESCIV;http://www.camara.gov.br/internet/deputado/bandep/160554.jpg;masculino
160570;JERÔNIMO GOERGEN;PP;RS;PEC08207;http://www.camara.gov.br/internet/deputado/bandep/160570.jpg;masculino
160673;GIOVANI CHERINI;PDT;RS;CMO;http://www.camara.gov.br/internet/deputado/bandep/160673.jpg;masculino
160594;RONALDO ZULKE;PT;RS;PL003711;http://www.camara.gov.br/internet/deputado/bandep/160594.jpg;masculino
160538;BOHN GASS;PT;RS;SUBBIOBR;http://www.camara.gov.br/internet/deputado/bandep/160538.jpg;masculino
160535;MARCON;PT;RS;CAPADR;http://www.camara.gov.br/internet/deputado/bandep/160535.jpg;masculino
160552;DANRLEI DE DEUS HINTERHOLZ;PSD;RS;CTD;http://www.camara.gov.br/internet/deputado/bandep/160552.jpg;masculino
160559;ALCEU MOREIRA;PMDB;RS;PEC09011;http://www.camara.gov.br/internet/deputado/bandep/160559.jpg;masculino
160579;ALEXANDRE ROSO;PSB;RS;SUBINFSA;http://www.camara.gov.br/internet/deputado/bandep/160579.jpg;masculino
160607;JOSE STÉDILE;PSB;RS;PEC18607;http://www.camara.gov.br/internet/deputado/bandep/160607.jpg;masculino
160567;NELSON MARCHEZAN JUNIOR;PSDB;RS;PEC01111;http://www.camara.gov.br/internet/deputado/bandep/160567.jpg;masculino
160581;ASSIS MELO;PCdoB;RS;CTASP;http://www.camara.gov.br/internet/deputado/bandep/160581.jpg;masculino
160604;PEDRO UCZAI;PT;SC;CEDES;http://www.camara.gov.br/internet/deputado/bandep/160604.jpg;masculino
160515;RONALDO BENEDET;PMDB;SC;CEDES;http://www.camara.gov.br/internet/deputado/bandep/160515.jpg;masculino
160651;ROGÉRIO PENINHA MENDONÇA;PMDB;SC;PEC18607;http://www.camara.gov.br/internet/deputado/bandep/160651.jpg;masculino
160563;ONOFRE SANTO AGOSTINI;PSD;SC;PEC19612;http://www.camara.gov.br/internet/deputado/bandep/160563.jpg;masculino
160509;JORGINHO MELLO;PR;SC;PLP23712;http://www.camara.gov.br/internet/deputado/bandep/160509.jpg;masculino
160536;MARCO TEBALDI;PSDB;SC;CMADS;http://www.camara.gov.br/internet/deputado/bandep/160536.jpg;masculino
160568;ROGÉRIO CARVALHO;PT;SE;PEC45409;http://www.camara.gov.br/internet/deputado/bandep/160568.jpg;masculino
160542;MÁRCIO MACÊDO;PT;SE;SUBBIOBR;http://www.camara.gov.br/internet/deputado/bandep/160542.jpg;masculino
160626;ALMEIDA LIMA;PMDB;SE;CCJC;http://www.camara.gov.br/internet/deputado/bandep/160626.jpg;masculino
160543;ANDRE MOURA;PSC;SE;PEC05511;http://www.camara.gov.br/internet/deputado/bandep/160543.jpg;masculino
160540;OTONIEL LIMA;PRB;SP;CEXMALTR;http://www.camara.gov.br/internet/deputado/bandep/160540.jpg;masculino
